 1.00953885e-09 -7.31036450e-03 
 1.01153885e-09 -5.85754254e-03 
 1.01353885e-09 -4.25519192e-03 
 1.01553885e-09 -2.49148746e-03 
 1.01753885e-09 -5.53350119e-04 
 1.01953885e-09  1.57360203e-03 
 1.02153885e-09  3.90540670e-03 
 1.02353885e-09  6.45991474e-03 
 1.02553885e-09  9.25720807e-03 
 1.02753885e-09  1.23198910e-02 
 1.02953885e-09  1.56737026e-02 
 1.03153885e-09  1.93480343e-02 
 1.03353885e-09  2.33768216e-02 
 1.03553885e-09  2.77994075e-02 
 1.03753885e-09  3.26618401e-02 
 1.03953885e-09  3.80181941e-02 
 1.04153885e-09  4.39323212e-02 
 1.04353885e-09  5.04795103e-02 
 1.04553885e-09  5.77482173e-02 
 1.04753885e-09  6.58409192e-02 
 1.04953885e-09  7.48735553e-02 
 1.05153885e-09  8.49717415e-02 
 1.05353885e-09  9.62626266e-02 
 1.05553885e-09  1.08861448e-01 
 1.05753885e-09  1.22855463e-01 
 1.05953885e-09  1.38290778e-01 
 1.06153885e-09  1.55169082e-01 
 1.06353885e-09  1.73455560e-01 
 1.06553885e-09  1.93093146e-01 
 1.06753885e-09  2.14015531e-01 
 1.06953885e-09  2.36155598e-01 
 1.07153885e-09  2.59449127e-01 
 1.07353885e-09  2.83835910e-01 
 1.07553885e-09  3.09259362e-01 
 1.07753885e-09  3.35665846e-01 
 1.07953885e-09  3.63003665e-01 
 1.08153885e-09  3.91222172e-01 
 1.08353885e-09  4.20270644e-01 
 1.08553885e-09  4.50097225e-01 
 1.08753885e-09  4.80647519e-01 
 1.08953885e-09  5.11863099e-01 
 1.09153885e-09  5.43679495e-01 
 1.09353885e-09  5.76023828e-01 
 1.09553885e-09  6.08811598e-01 
 1.09753885e-09  6.41942790e-01 
 1.09953885e-09  6.75296890e-01 
 1.10153885e-09  7.08727318e-01 
 1.10353885e-09  7.42055720e-01 
 1.10553885e-09  7.75068043e-01 
 1.10753885e-09  8.07514780e-01 
 1.10953885e-09  8.39118810e-01 
 1.11153885e-09  8.69592432e-01 
 1.11353885e-09  8.98662189e-01 
 1.11553885e-09  9.26095180e-01 
 1.11753885e-09  9.51719177e-01 
 1.11953885e-09  9.75431074e-01 
 1.12153885e-09  9.97193906e-01 
 1.12353885e-09  1.01702624e+00 
 1.12553885e-09  1.03498897e+00 
 1.12753885e-09  1.05117263e+00 
 1.12953885e-09  1.06568698e+00 
 1.13153885e-09  1.07865288e+00 
 1.13353885e-09  1.09019616e+00 
 1.13553885e-09  1.10044318e+00 
 1.13753885e-09  1.10951748e+00 
 1.13953885e-09  1.11753747e+00 
 1.14153885e-09  1.12461483e+00 
 1.14353885e-09  1.13085350e+00 
 1.14553885e-09  1.13634917e+00 
 1.14753885e-09  1.14118909e+00 
 1.14953885e-09  1.14545221e+00 
 1.15153885e-09  1.14920946e+00 
 1.15353885e-09  1.15252421e+00 
 1.15553885e-09  1.15545274e+00 
 1.15753885e-09  1.15804485e+00 
 1.15953885e-09  1.16034437e+00 
 1.16153885e-09  1.16238982e+00 
 1.16353885e-09  1.16421486e+00 
 1.16553885e-09  1.16584890e+00 
 1.16753885e-09  1.16731753e+00 
 1.16953885e-09  1.16864299e+00 
